CustomerService,FiturAplikasi,UserExperience,Verifikasi,content
-1,0,-1,-1,"Pelayanan sangat buruk! saya sudah mengajukan upgrade akun premium 3 minggu yang lalu, sampe sekarang tidak ada kabar sama sekali. Sudah saya follow up lewat email tapi tidak ada balasan, telfon cs tidak diangkat. Uang saya jadi mengendap, tidak bisa ditarik kemanapun! BUMN kok kualitasnya kaya gini!"
0,-1,-1,0,"Aplikasinya sangat buruk, gak usah di instal deh nanti nyesel kayak saya, mana uang saya masih ada tapi akun saya tidak bisa di akses, nyesel bgt,, ð­ð­"
0,-1,-1,-1,"Aplikasi sangat buruk, udah kurang lebih 1 mingguan masih tetap basic ga bisa kirim uang, udah di upgrade seminggu lebih, foto selfie dan KTP tetap aja ga bisa, kecewa banget dengan APK ini"
0,1,1,0,"Alhamdulillah,, setelah memakai apk ini semuanya lancar, pembelian data, token, saldo, semua dapat diproses dengan cepat,, fiturnya juga bagus,,"
0,1,1,0,LinkAja terimakasih banyak. Karena ada aplikasi ini saat tiba-tiba butuh uang cepet enggak khawatir lagi. Mau bayar tagihan listrik dan airpun gampang tinggal klik aja.
0,-1,-1,0,"Ini gimama, sy top up gak masul uda 3 hari, dan ini td sy coba lagi top gak masuk lagi. Sy logout dan masuk lagi gak bisa. Ini gini trus merugikan lho, uang sy ada di situ tp gak bisa di pakai dan sedangkan sy butuh. Solusinya dong"
1,-1,1,1,Menyesal saya dowload link.. Saldo Ndak bisa di kirim ke antar bank.. Padahal saya sdh upgrade dan sudah di sambungkan ke layanan antar bank..tinggal menunggu ACC 1X24 jam.. Tetap saja masih gak bisa...menyesal saya..saldo masih tertinggal
0,1,1,0,Sangat membantu dalam keadaan darurat sekalipun buat ngisi pulsa listrik dan kuota
-1,-1,1,0,"Saat saya lagi login nama saya masih benar tapi pas saya ganti foto profil linkaja saya tiba-tiba nama saya berubah dan saya gak bisa ganti nama harus ke GraPARI dan GraPARI saya lumayan jauh,saat saya coba kirim email ke info@linkaja gak ada balasan sama sekali cuma ada no antrian.padahal saya sebelumnya lancar pake aplikasi ini Saya sudah kembali ngirim email apakah Masih lama ? Dan saya sudah dapat no antrian"
0,1,1,0,"Bagus mempermudah urusan, menghemat waktu untuk keluar rumah semoga kedepannya tetap baik"
0,1,1,0,"aplikasi LinkAja sangat membantu dan memudahkan dalam membayar berbagai transaksi seperti beli pulsa/paket data, membayar tagihan listrik dll. Jadi sangat memudahkan sekali dan anti ribet. Terima kasih LinkAja karna sudah menjadi aplikasi yang memudahkan dalam bertransaksi"
0,1,1,0,"Penggunaan nya mudah dan praktis, belum lagi terpercaya udah sering banget transaksi pulsa dan listrik disini. Ngga ada bug atau masalah selama penggunaan, tetap pertahankan."
0,-1,-1,0,Ini kenapa ya lemot bgt apk nya aku mau bikin akun baru karna lupa akun yang lama gagal dimuat mulu padahal udah dicoba disegala tempat buat nyari sinyal juga sama aja
0,0,-1,-1,Upgrade full service sangat lama sdh memakan wkt 1 bulan lebih dan tidak ada kejelasan apakah diterima/ditolak.
-1,-1,-1,0,"Aplikasi tidak bermutu, akun tiba-tiba diblokir. Mau menghubungi Call Center ga ada respon, akun juga ga bisa diakses. Terus mau bagaimana ini, pokoknya harus ganti rugi. Masalahnya di akun tersebut ada uangnya, kalau ga ada isinya ya gapapa. Kenapa sih semakin ke sini kok aplikasinya jadi jelek banget, menurut saya bintang satu itu kebanyakan. Seharusnya bintang separuh aja. Semoga segera ada respon dan bisa langsung diperbaiki."
-1,-1,-1,0,"Sangat mengecewakan!! Top up e money saya 100 rb belum masuk dari tanggal 9 januari 2023 sampai sekarang 17 januari 2023. Bahkan sudah di update berkali kali di atm mandiri pun tetap tidak masuk. Untuk berbicara dengan CS nya saja tidak bisa, live chat pun tidak bisa, email pun hanya jawaban otomatis. Belum ada refund, tapi sudah menyatakan selesai. Rugi 100rb saya klo begini."
0,-1,-1,0,"Tolong untuk daftar, nama nya jangan di batasi. Nama lengkapku itu panjang malah gk bisa alias merah. Dan alangkah baiknya nomor telepon itu bisa di ganti, gk selamanya orang pakai nomor telepon itu2 terus. Pokoknya intinya nomor telepon itu seharusnya bisa di ganti lewat aplikasinya, jangan malah harus buat akun baru. Sudah 2 akun ktp ku tak kaitkan di LinkAja, sekarang aku mau ganti nomor tapi aku skip dulu karena batas max 1 ktp 3 akun setelah itu udah gk bisa buat akun lagi. Sedih min"
0,1,1,1,"Linkaja aplikasi yang userfriendly sangat mudah dipahami. Registrasi akun mudah dan cepat. Kalau mau dapet banyak keuntungan, upgrade aku ke Full Service. Bisa transfer uang maksimal 5jt perhari."
0,-1,-1,0,Aplikasi gak jelas sering error...alasan nya peningkatan aplikasi... Di saat penting mau di pakai pasti error...padahal saldo lagi banyak....
0,0,-1,-1,"Sudah daftar sebelumnya tapi saat mau login selalu bilang koneksi bermasalah terus Padahal koneksi wifi saya saja sudah 5mbps lebih, pake kuota juga sama saja Tolong diurus secepatnya, karna aplikasi ada buat digunakan dan mempermudah user, bukan ajang buat"" aja tp bermasalah"
0,1,1,0,"Aplikasi sangat aman untuk transaksi, mudah banget dalam pengoperasiannya, pokoknya mantap"
0,-1,-1,-1,"Udah 3 bulan upgrade full service gk di acc, ntah nunggu berapa lama lagi. Uang nyangkut di dlm ini gk bisa ditarik. Sangat menyesal download apk ini"
0,1,1,0,"Keren aplikasinya sangat bermanfaat, memudahkan dalam melakukan berbagai pembayaran"
0,0,-1,-1,"Gimana ini kok gak bisa upgrade full service..verifikasi wajah kok gak bisa""...padahal udah ngikutin petunjuk"
0,1,1,0,"Pembayaran untuk tiket kereta api yg nggak ribet, dan sangat mudah ."
-1,-1,-1,0,"Saya pakai linkAja sudah 1tahun lebih...akhirÂ² ini sangat mengecewakan sekali,januari ini 2ÃTrouble isi emoney mandiri,yg terakhir tgl 15 januari saya isi emoney 500k tidak masuk,sudah email,tlp susah sekali,livechat masih belum ada hasil...kecewa sekalið¡ð¡ð¡ð¡ saldo tidak kembali 500k"
0,-1,-1,0,Tidak bisa login padahal nomor sudah benar dan sampai sekarang tdk bisa login
0,-1,-1,0,"Sangat mengecewakan, masa kirim saldo ke bank sendiri, dibatasi 2 jt sehari?? Blm lagi sering bgt gangguan. Mohon diperbaiki lagi donk sistemnya."
-1,0,-1,-1,"aplikasi super duper ribet....Cs ny muter2 buang pulsa aje...upgradeny susah , pindah ke yg lain aje...."
0,0,0,-1,Mohon infonya admin saya daftar link aja masak belum di setujui upgrade full service padahal data sudah saya kirim semua
0,1,1,0,"Aplikasi ini aman dan nyaman dipake, fiturnya juga ga ribet dan bisa dipake untuk transaksi pulsa dsb nya"
0,0,-1,0,"Klo bisa di tingkatkan lagi lah setiap kirim uang, tranfer, beli pulsa, beli kuota, harunya dapat koin soalnya saya setiap kali kirim atau beli kuota ga pernah dapat pocer"
0,1,1,0,Saya sangat berterimakasih sekali dengan e-wallet Link aja. Kegunaannya sangat membantu saya dlm melakukan transaksi perbankan ataupun belanja barang. Semoga untuk developer Linkaja memberikan promoÂ² yg sangat menguntungkan usernya
-1,-1,1,0,"Transaksi di link aja untuk transer ke bank pending, dan CP slow respon dalam menanggapi masalah tersebut. Untuk hal lainnya baik."
0,-1,-1,0,Aplikasi gak jelas saldo malah hilang krn gak bisa login dan akun diblokir
0,-1,-1,0,saya mau kirim uwang lewat onr tapi di pending dari jm 8 sampe pagi ini masih aja di pending gemana itu masuk ga gagal juga ga jadi saldo saya ga bisa balik seperti di gantung gemana ya cara nya biyar saldo saya kembali
0,-1,-1,0,"Gak bisa login...parah..di suruh hubungi call center tapi d suruh update dulu,padahal gak ada update an"
-1,-1,-1,0,"aplikasi sampah, log in tidak bisa, ""akun anda tidak dapat diakses"", padahal ada saldo nya, pengaduan melalui email tidak ada balasan, melalui live chat tidak juga, telpon cs malah abisin pulsa doang, aplikasi sangat sampah, uninstal."
0,1,1,0,Aplikasi sangat membantu untuk transaksi dan ojek online. Tidak perlu repot untuk bawa uang cash. Penggunaannya mudah dan fitur-fitur yang ada menarik
0,1,1,0,Selama pakai linkaja transaksi jadi nyaman Terima kasih linkaja semoga kedepannya jadi lebih baik lagi
-1,-1,-1,0,"Halo min, tolong dong di tindak lanjuti, dari kemaren saya mau transfer kesanah ksinih engga bisa, udh hubungi via email engga ada tanggapan, saran aja, harus ada via WhatsApp dong admin nyh biar mempermudah customer nyh"
0,1,1,0,"applikasinya sangat mudah untuk di gunakan dan sangat membantu saya untuk melakukan transaksi dimana saja, fiturnya juga banyak dan mudah untuk di pahami jadi ga bikin bingung, proses pembayaran menggunakan linkaja juga terbilang cepat dan ga lama, baguss banget deh pokonyaa!!!"
0,1,1,0,"Aplikasi ini recomended banget.... Ga perlu bawa uang cash, tinggal klik aja udah beres.... Ga perlu pusing lagi bayar2 tagihan dan cicilan...."
0,-1,-1,-1,"Proses Upgrade full servicenya lama..sy sudah top up tp pas mau transfer malah harus upgrade,smpek 2 hari lebih ini belum jg selesai..khawatir uang sy hangus.. Pdahal banyak aplikasi yg ga usah nunggu lama kyak ini"
0,0,-1,-1,"Kenapa ya akun sy tiba2 minta riset pin,(alasan nya jarang di buka) giliran di riset pin,masukan email tapi email salah trus / di tolak,anehhh Unistal aja lah.."
0,-1,-1,0,"aplikasi penipu , pembayaran lwt qzpay tidak masuk .. saldo saya hilang dan tidak ada kejelasan sama sekali . 4x saya mengalahami hal ini .. 105rb , 45rb , 50rb n terakhir 1jt !!!"
-1,0,-1,-1,"Gajelas aplikasi nya, udah update full service lama banget prosesnya, complain ke cs nya gapernah bisa. Tolong dong solusinya nya gimana, katanya upgrade full service maksimal 3 hari jelek banget tolong aplikasi iniii"
0,-1,-1,-1,"Parah !! Udah 3 hari update full servis belum ada kemajuan, mana ada saldonya ditransfer gak bisa di tarik gak bisa di belanjain juga gak bisa"
0,1,-1,0,"bagus sih..tapi, gangguan peningkatan layanan nya itu lho.. Lama banget.. tidak bisa di andalkan setiap saat"
0,1,1,0,"Aplikasi sangat membantu semua transaksi, apalagi buat dijadiin dompet digital yang di lengkapi berbagai fitur yang sangat lengkap dan juga bisa diakses dimana aja kapan aja, sukses deh buat link aja"
-1,0,0,-1,"Aplikasi apaan ini upgrade ke full servis saya udah mw 1 bulan ini gak di proses"" atau di verifikasi udan laporan lewat email beberapa kali gak ada respon sama sekali laporan lewat live chat juga gak di gubris sama sekali dimana akun saya ada saldo yang akan saya gunakan mohon bantuannya dan mohon solusinya"
-1,0,-1,0,Ini aplikasi kenapa sih TibaÂ² keluar trs malah suruh hubungi Call center bad banget!
0,1,1,0,"Keren sih aplikasi ini, bayar tagihan jadi ga ribet, bisa beli pulsa saat mendesak, transaksi juga mudah dan ga ribet. The best pokok nya"
-1,0,0,0,"Telepin CS sangat sangat lama dan tidak tersambung dan live chat apa lg..untuk linkaja,tingkatkan dong masa CS sedikit"
0,0,-1,-1,Saya sudah update ke full servis udah 3 hari nggak terupdate. Infonya katanya 1x24jam? Kalian maunya apa? Kalau nggak niat bikin APK hapus aja!
0,0,-1,-1,Pdhl baru pengajuan upgrade tp ada notif gagal terlalu sering melakukan pengajuan
0,1,1,0,"Aplikasi ini sangat membantu dan mudah di akses, dilengkapi dengan fitur yang lengkap dan mudah dimengerti, aplikasi ini sangat recommended untuk dijadikan alat transaksi âºï¸"
0,-1,-1,0,"link aja,ternyata tidak bisa di akses pengguna indosat,seperti saya.susah banget loginnya."
-1,-1,-1,0,Tolong blokir aplikasi ini pelayanan parah live chat 2 hari gak bisa masuk terus.. Telpun call gak bisa. Ancur nh aplikaai nipu pensing pembayaran semuanya
-1,-1,-1,0,"Mau login gk bisa. Sedangkan mau menghubungi cs susah bngt. Lewat live chat di klik gk tau malah kemana. Lewat email di klik ket gk ada situs web. Lewat telepon harus berbayar. Ribettttttttt, SARAN seharusnya kalo mau login tinggal masukin no hp kirim kode otp beres kaya app pada umumnya toh itu kode otp masuk sms ke no pengguna"
-1,-1,-1,0,makin hari makin buruk. transaksi pembelian pulsa saat2 genting di tunda lama.sering gagal tidak sekali 2x tali seringgg. apa lagi jam2 malam . pusat layanan chat juga tidak adaaa.. parah.
-1,-1,-1,0,"Aplikasi yang membuat kecewa, saldo terpotong pembelian listrik berhasil tetapi tidak ada muncul di notifikasi, jadi tdak bisa melihat nomor Token. Call center susah di hubungi, dan ribet menelfon harus berbayar. Saya kecewa sekali."
0,1,1,0,"aplikasi dompet digital yang sangat bagus sekali,bisa transaksi dan top up apa saja,sangat mudah digunakan dan aman bgttt,transaksi yang transparan cocok buat kawula muda yang nyari dompet digital"
0,-1,-1,-1,Apk bbi msak gk bisa msuk alasan slah pin pdhal udah aku catat ku simpan dengan baik pin nya msak slah juga.bilanya koneksi gk bguss udah pakai wafi juga gak bisaa.ni gmna sma uanh sya bbi. Upgrade akun juga gak bisa alsan ktp udah di pkai memang bbi ni apk anjenkkkk.bbi apk anjenkkkkkkkkkkkkkkk
0,1,1,0,"Dengan adanya apk ini,,, jadi nyaman dan aman transaksinya.. Terima kasih Link Aja"
0,-1,-1,-1,"Saya sudah ada 3 minggu mau pengajuan layanam full service tp sampe skr masih basic terus, dicoba ulang selalu muncul menunggu karena masih dalam proses...woiiii yg bener doang prosesnya sampai berapa lama, uang saya sampai ketahan disitu gk bisa di tarik..Aplikasi gak jelas.."
0,1,1,0,Aplikasinya bagus bgt sangat membantu recommended bgt deh pokoknya yuk kalian download juga biar bisa nikmatin fitur nya ð
0,-1,-1,0,Tolong diperbaharui lagi lah masalah transaksi kirim uang nya Soalnya kalo sudah diatas jam 12 malam sudah tidak dapat melakukan transfer uang lagi ððð
0,1,1,0,"Aplikasi link aja sangat membantu, mudah juga untuk mengakses selain itu banyak fitur atau cara untuk membayar apapun. Apa lagi untuk fitur kereta api seperti KRL tinggal scan barcode"
-1,-1,-1,0,Top up pulsa pending udab mau 1 minggu. Mana saldo udh kepotong. Hub cs g bisa smpai pulsa habis
0,-1,-1,0,"Aplikasi busuk.. Ga jelas.. Dulu padahal bagus.. Sekarang busuk sekali.. Transaksi pending sudah 1 bulan, tidak di batalkan atau di selesaikan.. Padahal dana sudah dipotong.. Aplikasi penuh dengan korupsi.. Menggelapkan uang rakyat kecil"
-1,-1,-1,-1,"Apaan,kenapa akun saya jadi gabisa dibuka,coba tak hapus data pas mau masuk pake nomer malah akun tidak dapat diakses,solusinya dong buat aplikasi tapi tidak tanggung jawab,live chat"" gada solusi sama sekali,mana yang katanya bisa komunikasi langsung malah yang muncul cuman pencet"" an doang,dipencet buat call senter web error gimanasi,niat buat aplikasi atau ngga,kalo engga hapus aja deh ni aplikasi,uang stuck di aplikasi terus,terus buat apa"
0,-1,-1,-1,"hallo kenapa si gabisa upgrade akunnya uda mau 2 minggu, mau mindahin saldo gabisa, ishh pengen uninstall rasanya, aplikasi macam apa ini?"
1,0,1,0,"Dulu linkaja saya sempat keblokir, lalu saya menghubungi pusatnya jadi bisa deh. Penanganannya cepat dan sigap. Suka banget aplikasi ini"
-1,-1,-1,0,"upgrade masih dalam proses sudah 2 minggu, pengaduan tidak di tanggapi, live chat tidak bisa, padahal uang masih ada di dalam, saya menyesal telah isi saldo di linkaja,"
-1,-1,-1,0,Link sering error kalau buat isi e money ( kartu tol) Saya berapa kali isi e money tapi tidak masuk dan tidak bertambah saldo e money saya stlh saya update... Pdhl transaksi sukses dan saldo link aja terpotong.. Saya komplain lewat email tp mesin yg bls.. Saya komplain lewat live chat tp harus nunggu antrian sampai 600 lebih no antrian... Tlg tim admin... Respon komplain saya dan segera perbaiki sistem nya
0,1,1,0,"Akhir akhir ini sering lupa bawa uang cash, setelah make linkaja, didunia yang bisa serba cashless bener bener nguntungin bgt. Udah gitu bisa bayar banyak hal lewat apknya. Debest bgttt."
-1,-1,-1,-1,"Cemana nya uda beberapa hari mau upgrade akun tapi ga bisa bisa ,dan uang sudah di top up ,jadi gakbisa ditarik uang nya ,dan live chat gak gunaaa"
0,-1,-1,0,"Akun tidak bisa di akses , padahal udah top up .saldo atm kepotong eh malah gabisa d akses akun nya."
-1,0,-1,-1,"udah hampir seminggu ngajuin upgrade ke full service,biar bisa kirim uang. mau cari solusi ke custemer service,malah antre terus gak ada respon,sangat buruk."
0,-1,-1,-1,aplikasi ini kok ribet ya.. mau kirim uang susah amat. mau Upgrade full service kayak taik.. ngulang terus ini aplikasi perlu di perbaiki.. kalo aplikasi dana dan yang lain gak se ribet ini.. tolong admin perbaiki aplikasi link aja ini. terimakasih.
-1,-1,-1,0,"Aplikasi gak bermutu, gak ada respon dari CS, ditelpon susah, chat via web juga gak ada solusi, isi emoney gak masuk uang gak kembali parah"
0,1,1,0,Aplikasinya lumayan bagus. Fitur-fiturnya banyak dan mudah digunakan aplikasinya. Keren
0,0,-1,-1,"Aplikasi yg buat saya kecewa sudah seminggu lebih masih aja yg basic, upgrade prosesnya lama bgt ngga becus ini aplikasi buat orang emosi aja.dasar aplikasi busukkkkkkk!!!!!!!!!"
0,0,0,-1,"Dalam proses Upgrade Full Servive tidak bisa MemVerifikasi Wajah dan mengisi data pribadi, Kendalanya dimana..?"
0,0,-1,-1,Akun udah berulang kali update ke full service tetap gak bisa bisa padahal udah top up
-1,-1,-1,0,Piye sie ikiii... Sdh top up 200. Tp saldo masih saja 0. Nyoba keluar dan masuk lagi eeee malah gak bs di akses. Coba hubungi CS lewat chat gak bs. Lewat email juga error ... Ribeeeettt
0,-1,-1,-1,"Sudah seminggu saya minta konfirmasi premium....no respon, apk nya gk punya karyawan kali ya....atau pada makan gaji buta. Bank syariah saya juga invalid, padahal BSI sudah tercantum."
0,1,1,0,"Aplikasi LinkAja cukup membantu dalam beberapa proses pembayaran, juga fitur-fitur dalam aplikasinya mudah dipahami dan simpel"
0,-1,-1,0,"Alangkah susah nya mau reset pin aja, ðð kek gini gimana mau maju aplikasi nya"
0,1,1,0,"Mantep banget pake linkAja, di permudahkan banget mau beli pulsa data dan yg lain gampang banget"
0,-1,-1,0,gak bisa ngirim pulsa 2 kali tiba tiba yng kedua gak bisa di kirim sedang dalam proses sudah sering terjadi prosesnya bisa sampai 3 -7 hri baru ke kirim
0,0,-1,1,Stlh berhari2 mengalami masalah dr basic ke full Service..dan akhirnya menunggu brp menit sukses ke full Service...tingkatkan dan perbaiki lg dan permudah semua pengguna linkaja...mksh
0,-1,-1,-1,"Bikin emosi, mau verif aja, email verif ga terkirim2, padahal udh klik, mau login ke device lain aja susah, udah 3 kali masukin kode OTP dengan benar, masih aja dianggap salah, bobrok, e-Wallet terngeselin, Tambahan: OTP nya lama masuk ke SMS nya"
-1,-1,-1,0,"Aplikasi yang membawa sial, bagaimana ini kemarin saya Top up 490.000 mau bayar WiFi tapi tidak masuk sampai sekarang dan tidak ada respon dari Cs ini kenapa??? Admin tolong ambil tindakan dulu..dasar Aplikasi Tidak becus.. aplikasi Penipu.. Saya sangat kecewa dengan aja, saya punya uang transfer tidak masuk di akun lalu minta kembalikan malah minta transfer lagi ini bagaimana.. Dasar penipu,"
-1,0,-1,-1,Sudah menunggu lebih dr 4x24 jam untuk upgrade tp masih proses.. komplain di email GK ada tanggapan.. gimana sih
0,1,1,0,Aplikasi terbaik. Mempermudah transaksi tanpa harus bawa uang cash. Asal ada kuota atau wifi semua beress dengan LinkAja. TOP MARKOTOP deh pokoke ð«°ð»ð«°ð»ðð»ðð»
-1,-1,-1,0,"Aplikasi busuk, isi tap cash sdh kepotong tapi saldo g tambah. Sdh tlpon call center suruh ngirim email, sdh kirim email tp g ada jawaban lg dan tindak lanjut. Masih baik d kasih bintang 1."
-1,-1,-1,-1,"Aplikasi sangat buruk, udah 2 Minggu saya menunggu untuk upgrade akun masih aja belum, malah udah terlanjur top up lagi jadi uangnya gak bisa kepake malah uangnya perlu lagi, sudah berulang kali kirim email dan sebagai nya masih belum ada bantuan ataupun info mengenai kepastian akun saya, saya udah coba tarik uang lewat merchant malah error semua gak bisa SARAN DARI SAYA KALAU EMANG LAMA JANGAN TULIS DI APK 1X24 JAM BAKAL DIHUBUNGI"
0,1,1,0,"aplikasinya baguss membantu banget, buat transaksi non tunai jd lebih mudah"
0,-1,-1,0,Masak sehari trobel gk bisa di buka aplikasinya. Sama tarik tunai di atm bersama status sukses tapi gak keluar uangnya
0,1,1,0,Linkaja mantap sangat memudah kan banget dalam melakukan transaksi tanpa uang cash good...
0,1,1,0,"Aplikasi simpel yang bisa buat bayar-bayar cashless. Buat naik KRL juga bisa, tinggal isi saldo trus scan barcode deh."
0,-1,-1,0,Setiap reset pin selalu bermasalah. Alhasil gak bisa dibuka
0,1,1,0,"Aplikasi yang sangat berguna, mempermudah banget buat beli token listrik dsb bikin semua gampang"
0,1,1,0,"Recommended banget karena memudahkan untuk melakukan pembayaran apapun, selain itu fitur fiturnya mudah banget jadi gk ribet"
0,1,1,0,"kerenn, bisa buat transaksi digital. mudal di gunakan juga"
0,0,-1,-1,"Parah banget upgrade acount udh 3bulan tidak ada perubahan baget, beda dengan yg lain paling lama 1jam udh beres , ini mah boroÂ²"
0,1,1,0,"aplikasi yang sangat efisien, bisa digunakan untuk membayar dan melakukan berbagai transaksi dengan mudah dan tidak rumit, juga sangat cashless"
0,1,1,0,Aplikasi ini mudah digunakan ditambah dengan fitur transaksi yang lengkap juga.
0,-1,-1,0,Tidak bisa top up emoney di linkaja (maaf sedang gangguan peningkatan layanan) gitu aja terus
0,-1,-1,0,"Aplikasi link aja saya tiba2 gak bisa di login, knp ya ?? Tolong di respon om"
-1,0,-1,0,"Ini gmn sih koq semua call center nya gak bisa di hubungi, error' trs... Mana udah terblokir lg. Mau narik saldo gmn ya masa jadi hangus saldo nya"
0,-1,-1,0,"Aplikasi lama tidak digunakan, waktu di pakai kembali malah minta Reset PIN, setelah Klik RESET PIN kokk malah GAGAL DIMUAT dengan keterangan CEK KONEKSI padahal Signal full.. Bagaimana ini Solusinya..??"
0,1,1,0,"Dengan menggunakan link aja semuanya lebih mudah dan lebih praktis, ga nyesel download link aja"
0,0,1,-1,"Mantap tolong dong proses upgrade link aja ke premium, jangan terlalu lama"
-1,-1,-1,0,"Saya lupa pun, nelpon call center 2 kali ngabisin pulsa doang, link reset pin ga dikirim. Reset pin lewat aplikasi selalu salah katanya."
0,1,1,0,aplikasi yang tidak ribet & sangat mudah digunakan jika sedang berpergian
-1,-1,-1,-1,"lama banget udah 3hari proses upgrade, yg suami udah full service tapi gak bisa kirim uang, aneh.. gimana nih, dana kita mentok di aplikasi ini, sedangkan kita butuh, gak bisa hub CS"
0,1,1,0,"Keren bangen aplikasinya , satu aplikasi bisa buat bayar tagihan , beli pulsa ,pesen tiket dll lengkap banget"
0,0,-1,0,"Kalau isi emoney sering tertahan, banyak ganguan nya,,,tolong di perbaiki dong apk nya"
0,1,1,0,Lebih mudah dalam pembayaran via aplikasi...tingkatkan terus..
0,1,1,0,"LinkAja ngebantu banget dan mudah banget di akses nya. Fitur-fitur nya juga memudahkan kita kalau lagi transaksi. Transaksi nya cepat mudah , praktis dan cepat bangett. Mantap deh"
0,0,-1,-1,"Aplikasi ngga jelas, mw yg full service ja prosesnya lama banget, udh 2 minggu masih d proses, auto d uninstall aplikasinya"
0,-1,-1,0,"Gue baru login lagi setelah lama gak pake, disuruh reset pin . Mau reset pin malah gak bisa terhubung.. perbaiki dulu lah bug mu tuh. Bikin dongkol aja. Mana habis top up duluan."
0,1,1,0,Aplikasinya mudah digunakan. Hanya menggunakan Link Aja bisa memudahkan bertransaksi kapan dan dimana saja.
0,-1,-1,0,Kenapa akun saya ga bisa kirim uang Versi LINKAJA punya saya sudah update terbaru Dan status Linkaja saya sudah fullservise Tp kenapa saya tidak bisa kirim uang Untuk yang lainya saya bisa bertransaksi di Linkaja untuk beli pulsa dll. Tapi kirim uang tidak bisa
0,-1,-1,0,"Saya sudah upgrade tapi tetap tidak bisa kirim uang,, apalagi tarik tunai melalui indomaret erorr terus,, mohon bantuannya,, terimakasih"
-1,-1,-1,-1,"Sangat sangat buruk , pelayanan dan apk nya sangat buruk , apalah guna layanan full service saya klo masuk akun pun gk bisa , emg sangat buruk apk nya"
0,1,1,0,"Aplikasi nya keren banget sih memudahkan dalam transfer uang, bisa juga untuk isi pulsa hp, listrik bayar listrik bayar air beli kuota dana banyak lagi pokoknya the best lah"
0,1,1,0,"Pakai aplikasi ini, pembayaran segala macem keperluan sehari-hari jadi mudah banget. Ngga perlu keluar rumah, jadi bayar dari rumah aja! Keren bangetttt"
-1,-1,-1,0,"Saya pernah menginstal apl ini sebelumnya tapi blom pernah saya gunakan seinget saya, ketika saya ingin gunakan utk mencoba pembayaran membeli bensin ternyata sudah saya hapus aplnya. Saya coba instal kembali dan login tapi terkendala lupa PIN dan harus reset PIN. Diantara aplikasi sejenis lainnya ini paling mengecewakan... Kenapa? Masa utk reset lupa pin aja harus menghubungi CS via telpon berbayar pulsa biasa Â± Rp. 30 / detik. Pulsa keburu habis dan saya maaih blom bisa login...pahit emang...."
0,1,1,0,"Aplikasinya sangat bagus dan memudahkan dalam melakukan berbagai transaksi, pembelian tiket perjalanan seperti tiket bus, kereta api, dan pesawat. Fitur menunya juga banyak dan sangat useful"
-1,-1,-1,0,"Aplikasi busuk, reset pin gara2 lupa gak bisa , cs dihub cuma robot, email juga mesin yg jawab, live chat juga dalam antrian, sebulan antri terus...saldo saya nyangkut gak bisa di apa2kan"
0,-1,-1,0,"Min knp akun lama saya gk bisa di buka, pdhl udh reset pin, malah error mulu. Buat akun baru pun sama error, pdhl jaringan sya lancar kok."
-1,0,-1,-1,"ga bisa upgrade akun,udah ngehubungin call center ga bisa,via email ga bisa,ig jga ga bisa,live chat yg d web jga sama ajaa.kecewa sama linkaja. ini gmna yaa cara buka pin ke blokirð"
0,-1,-1,0,"Transaksi sering tertunda, pembayaran sudah di lakukan, riwayat tidak dintampilkan, terutama pengisian token listrik. Tolong perbaiki segera"
0,-1,0,-1,"Ga bisa login ke akun lama. Bikin akun baru, pas upgrade katanya ktp udah dipake. Ya iyalah dipake buat akun yg ga bisa login itu, yakali 1 prang ktp nya banyak."
0,-1,-1,0,"Aplikasi rusak , reset pin akun lama ribet , gagal memuat melulu"
-1,0,-1,-1,"Aplikasi manajemennya paling buruk,beda dgn aplkasi tetangga yg jauh lbh baik,upgrade full servis aja sdah 5 hri ga kelar2,hmm kecewa makek ni aplikasi.lve chat no respon juga, payah!!!"
-1,0,-1,0,"Buat kalian yg pake link aja jangan pernah nyimpen uang disini banyakÂ², ini aplikasi pencuri uang, akun linkajaku baru ku top up 1juta tibaÂ² akun langsung disuspend tanpa pemberitahuan lewat email atau apapun, gila banget uang sebanyak itu susah susah carinya malah ditilep linkaja, udah komplain ke live chat suruh nunggu 3x24jam dan akan di proses secepatnya, tapi sampai detik ini gak ada respon apapun lewat email, kapok banget aku pake link aja, gak lagi lagi pake ini aplikasi ð"
0,1,1,0,"Aplikasi Dompet digital yang sangat bermanfaat buat dipakai transaksi online, bisa dipakai isi paket, pembayaran listrik, pembayaran tiket, semua pembayaran yang berhubungan sama urusan runah tangga jadi praktis, gak perlu keluar rumah lagi, pake Link aja langsung beress"
-1,-1,-1,0,"Aplikasi yang buruk...nggak bisa bantu buka akun yang keblokir,,,sudah menggunakan cara yang dianjurkan cuma nggak ada hasil,,coba kirim pakai email ditanggapinnya juga sama pakai cara yang dianjurkan..sampai lebih dari 3 kali saya kirim email cuma tanggapannya sama .. sampai saya dilarang menggunakan email yang saya miliki sendiri untuk mengirim dan login ke aplikasi. Call center yang jawab hanya computer yang nggak bisa bantu buat buka akun.. mohon dibantu call center yang bukan mesin"
0,0,-1,-1,Lama sekali hanya untuk upgrade aplikasi link aja ke full Service
